site_id,unit_id,read_date,salinity_ppt,dissolved_oxygen_mg_l,ph,secchi_depth_m,water_depth_m,water_temp_c,air_temp_c,year,month
BAY,NAN,1994-01-03,1.3,11.7,7.3,0.4,0.4,5.9,8.0,1994,1
BAY,NAN,1994-01-31,1.5,12.0,7.4,0.2,0.35,3.0,2.6,1994,1
BAY,NAN,1994-02-07,1.0,10.5,7.2,0.25,0.6,5.9,7.6,1994,2
BAY,NAN,1994-02-23,1.0,10.1,7.4,0.35,0.5,10.0,2.7,1994,2
BAY,NAN,1994-02-28,1.0,12.6,7.2,0.2,0.4,1.6,0.0,1994,2
BAY,NAN,1994-03-07,1.0,9.9,7.1,0.2,0.9,9.7,15.2,1994,3
BAY,NAN,1994-03-14,0.5,10.4,7.2,0.25,0.75,9.8,10.1,1994,3
BAY,NAN,1994-03-28,1.0,9.2,7.1,0.15,0.95,16.1,22.1,1994,3
BAY,NAN,1994-04-04,1.0,9.2,7.2,0.25,0.75,15.0,13.5,1994,4
BAY,NAN,1994-04-11,1.0,8.6,7.3,0.2,0.75,15.7,13.0,1994,4
BAY,NAN,1994-04-18,1.0,8.8,7.6,0.2,0.7,17.5,16.6,1994,4
BAY,NAN,1994-04-25,1.0,10.0,7.9,0.2,0.5,19.3,22.1,1994,4
BAY,NAN,1994-05-02,1.3,9.8,7.5,0.2,0.65,16.1,13.0,1994,5
BAY,NAN,1994-05-09,1.0,10.1,7.9,0.25,0.75,18.8,19.5,1994,5
BAY,NAN,1994-05-16,1.0,8.2,7.8,0.25,0.8,22.1,22.3,1994,5
BAY,NAN,1994-05-23,1.0,10.8,9.1,0.05,0.05,21.7,24.3,1994,5
BAY,NAN,1994-05-30,1.0,8.7,8.5,0.35,0.8,22.3,22.7,1994,5
BAY,NAN,1994-06-06,1.0,9.4,8.6,0.35,0.8,23.8,25.7,1994,6
BAY,NAN,1994-06-13,1.2,10.4,9.0,0.35,0.8,27.9,26.9,1994,6
BAY,NAN,1994-06-20,1.5,9.8,9.0,0.35,0.7,29.5,30.5,1994,6
BAY,NAN,1994-06-27,1.5,7.3,8.1,0.25,1.2,25.5,27.9,1994,6
BAY,NAN,1994-07-03,2.0,10.7,9.0,0.4,0.9,28.5,28.0,1994,7
BAY,NAN,1994-06-25,2.0,11.0,9.4,0.5,0.9,30.5,28.5,1994,6
BAY,NAN,1994-08-01,2.0,10.7,9.2,0.45,0.75,29.0,25.5,1994,8
BAY,NAN,1994-08-08,2.0,10.2,9.2,0.4,0.55,22.0,21.5,1994,8
BAY,NAN,1994-08-15,2.3,6.9,8.8,0.45,0.9,24.5,20.0,1994,8
BAY,NAN,1994-08-22,2.0,9.1,9.1,0.45,0.9,27.0,24.5,1994,8
BAY,NAN,1994-08-29,2.3,9.8,9.3,0.45,0.75,27.0,27.0,1994,8
BAY,NAN,1994-09-05,2.5,8.6,8.5,0.2,1.2,17.0,17.0,1994,9
BAY,NAN,1994-09-12,2.5,7.9,8.4,0.35,0.6,21.0,19.0,1994,9
BAY,NAN,1994-09-19,2.5,8.2,8.1,0.45,0.6,20.5,21.5,1994,9
BAY,NAN,1994-09-26,2.25,6.9,8.1,0.45,0.8,23.0,23.0,1994,9
BAY,NAN,1994-10-10,2.5,8.4,8.1,0.45,0.5,17.0,17.0,1994,10
BAY,NAN,1994-10-24,2.5,7.4,7.6,0.35,0.85,18.0,19.0,1994,10
BAY,NAN,1994-11-07,2.5,9.0,7.3,0.2,0.5,15.0,15.0,1994,11
BAY,NAN,1994-11-28,2.8,9.4,7.7,0.25,0.65,13.0,17.5,1994,11
BAY,NAN,1994-12-12,2.5,11.4,6.9,0.35,0.4,5.0,5.0,1994,12
BAY,NAN,1994-12-29,3.0,10.4,6.9,0.15,0.4,8.0,9.5,1994,12
BAY,NAN,1989-05-11,,,7.5,0.3,0.9,17.0,,1989,5
BAY,NAN,1989-05-18,,12.0,7.5,0.2,0.6,17.5,,1989,5
BAY,NAN,1989-05-25,,,8.0,0.4,0.8,23.0,,1989,5
BAY,NAN,1989-06-01,,12.0,8.0,0.4,0.9,25.5,,1989,6
BAY,NAN,1989-07-11,,,8.5,0.3,0.9,28.5,,1989,7
BAY,NAN,1989-07-20,,1.6,9.0,0.3,0.9,30.0,,1989,7
BAY,NAN,1989-07-27,,6.2,9.0,0.3,0.8,27.0,,1989,7
BAY,NAN,1989-08-03,,5.8,9.5,0.2,0.7,25.0,,1989,8
BAY,NAN,1989-08-10,,3.2,9.0,0.2,0.3,21.5,,1989,8
BAY,NAN,1989-08-17,,7.3,9.0,0.2,0.8,28.0,,1989,8
BAY,NAN,1989-08-31,,7.1,9.0,0.2,0.8,28.0,,1989,8
BAY,NAN,1989-09-14,,6.0,7.5,0.3,0.9,26.0,,1989,9
BAY,NAN,1989-10-25,,7.8,8.5,0.2,0.5,15.0,,1989,10
BAY,NAN,1989-10-31,,,7.5,0.2,0.7,21.5,,1989,10
BAY,NAN,1989-11-20,,,8.0,0.2,1.0,8.5,,1989,11
BAY,NAN,1989-11-27,,10.3,7.5,0.2,0.6,9.0,,1989,11
BAY,NAN,1989-12-11,,10.2,7.0,0.2,0.4,3.0,,1989,12
BAY,NAN,1990-01-03,,11.9,7.5,0.2,0.6,3.0,,1990,1
BAY,NAN,1990-01-08,,10.8,7.5,0.2,0.4,7.0,,1990,1
BAY,NAN,1990-01-22,1.0,9.7,7.5,0.15,0.65,10.0,,1990,1
BAY,NAN,1990-01-30,,10.8,7.5,0.2,0.7,9.0,,1990,1
BAY,NAN,1990-02-07,3.4,10.8,7.5,0.2,0.6,10.0,,1990,2
BAY,NAN,1990-02-12,3.2,10.6,7.0,0.2,0.7,10.0,,1990,2
BAY,NAN,1990-02-20,4.2,11.6,7.5,0.15,0.39,5.0,,1990,2
BAY,NAN,1990-02-27,2.8,13.8,7.0,0.5,1.5,2.5,,1990,2
BAY,NAN,1990-03-05,2.9,11.6,7.0,0.2,0.4,7.0,,1990,3
BAY,NAN,1990-03-12,2.9,9.0,7.0,0.15,0.69,17.0,,1990,3
BAY,NAN,1990-03-19,2.8,7.8,7.0,0.22,0.92,15.0,,1990,3
BAY,NAN,1990-03-26,3.0,10.8,7.0,0.25,0.4,9.5,,1990,3
BAY,NAN,1990-04-02,1.8,9.6,8.0,0.15,0.7,5.0,,1990,4
BAY,NAN,1990-04-09,4.1,10.8,7.0,0.25,0.78,11.0,,1990,4
BAY,NAN,1990-04-16,2.5,9.7,7.0,0.25,0.72,15.0,,1990,4
BAY,NAN,1990-04-23,2.8,10.7,7.0,0.25,0.59,15.0,,1990,4
BAY,NAN,1990-04-30,3.2,10.0,7.0,0.88,1.3,18.0,,1990,4
BAY,NAN,1990-05-07,4.5,8.9,7.0,0.25,0.75,17.0,,1990,5
BAY,NAN,1990-05-14,3.7,8.4,7.0,0.32,1.0,20.0,,1990,5
BAY,NAN,1990-05-21,2.9,,7.0,0.25,0.99,22.0,,1990,5
BAY,NAN,1990-05-29,2.1,8.9,7.0,0.375,0.95,19.0,,1990,5
BAY,NAN,1990-06-04,3.5,6.9,7.0,0.4,1.22,24.0,,1990,6
BAY,NAN,1990-06-11,3.2,7.9,7.0,0.35,0.75,24.0,,1990,6
BAY,NAN,1990-06-16,3.2,7.7,7.0,0.32,0.62,23.5,,1990,6
BAY,NAN,1990-06-24,3.8,7.9,7.0,0.35,0.91,26.0,,1990,6
BAY,NAN,1990-07-02,3.7,7.8,7.0,0.35,0.78,24.0,,1990,7
BAY,NAN,1990-07-09,4.2,7.5,7.5,0.3,0.82,26.0,,1990,7
BAY,NAN,1990-07-16,3.9,7.5,7.0,0.375,1.25,26.5,,1990,7
BAY,NAN,1990-07-26,4.2,6.9,7.75,0.375,0.48,27.0,,1990,7
BAY,NAN,1990-08-06,4.2,7.7,8.0,0.4,0.98,26.0,,1990,8
BAY,NAN,1990-08-13,4.2,7.8,8.0,0.35,0.82,27.0,,1990,8
BAY,NAN,1990-08-27,4.2,8.9,8.0,0.35,0.94,27.0,,1990,8
BAY,NAN,1990-09-04,2.9,8.1,8.0,0.25,0.68,23.0,,1990,9
BAY,NAN,1990-09-17,2.4,8.8,8.0,0.25,0.78,21.0,,1990,9
BAY,NAN,1990-10-15,3.5,8.2,8.0,0.3,0.93,23.0,,1990,10
BAY,NAN,1990-10-29,0.7,12.5,8.0,0.1,0.38,9.0,,1990,10
BAY,NAN,1990-12-17,0.5,11.05,7.5,0.25,0.6,8.0,,1990,12
BAY,NAN,1991-01-07,0.7,11.8,8.0,0.2,0.39,9.0,,1991,1
BAY,NAN,1991-01-14,0.4,12.2,8.0,0.2,0.65,4.5,,1991,1
BAY,NAN,1991-01-24,0.5,13.2,7.5,0.2,0.65,4.5,,1991,1
BAY,NAN,1991-01-03,0.5,11.9,7.5,0.25,0.78,9.0,,1991,1
BAY,NAN,1991-02-04,0.9,,7.5,0.25,0.7,9.0,,1991,2
BAY,NAN,1991-02-11,0.7,11.1,7.5,0.3,0.41,7.5,,1991,2
BAY,NAN,1991-02-21,1.2,10.8,7.5,0.2,0.72,12.0,,1991,2
BAY,NAN,1991-02-25,0.7,11.8,7.5,0.2,0.28,8.0,,1991,2
BAY,NAN,1991-03-04,1.2,10.0,7.5,0.2,1.6,15.0,,1991,3
BAY,NAN,1991-03-11,0.4,12.9,7.5,0.15,0.35,6.0,,1991,3
BAY,NAN,1991-03-18,,9.95,7.7,0.25,0.69,11.0,,1991,3
BAY,NAN,1991-03-25,0.0,9.8,8.0,0.275,0.94,14.0,,1991,3
BAY,NAN,1991-04-04,1.2,10.7,8.0,0.32,0.78,13.0,,1991,4
BAY,NAN,1991-04-08,2.1,8.7,8.0,0.32,0.83,19.0,,1991,4
BAY,NAN,1991-04-15,1.2,8.9,7.5,0.32,0.52,14.0,,1991,4
BAY,NAN,1991-04-22,0.9,9.75,7.5,0.2,0.55,12.5,,1991,4
BAY,NAN,1991-04-29,2.4,8.3,7.5,0.35,0.8,20.5,,1991,4
BAY,NAN,1991-05-06,2.6,8.0,7.5,0.35,0.95,21.0,,1991,5
BAY,NAN,1991-05-20,1.3,9.5,7.5,0.3,0.5,15.5,,1991,5
BAY,NAN,1991-06-10,3.0,6.9,7.5,0.3,0.7,23.0,,1991,6
BAY,NAN,1991-06-17,3.8,6.8,7.5,0.325,1.09,26.0,,1991,6
BAY,NAN,1991-06-26,2.8,8.1,7.5,0.25,0.7,21.0,,1991,6
BAY,NAN,1991-07-09,1.8,7.8,7.5,0.35,0.95,28.0,,1991,7
BAY,NAN,1991-07-15,0.0,8.0,7.5,0.99,0.375,27.5,,1991,7
BAY,NAN,1991-07-25,,7.8,7.0,0.4,0.925,29.0,,1991,7
BAY,NAN,1991-08-02,0.7,8.0,7.5,0.35,1.025,24.5,,1991,8
BAY,NAN,1991-08-09,,8.4,8.0,0.35,1.025,27.0,,1991,8
BAY,NAN,1991-08-16,,8.8,8.0,0.38,1.01,25.0,,1991,8
BAY,NAN,1991-08-23,,7.8,8.0,0.375,0.88,26.0,,1991,8
BAY,NAN,1991-08-30,,7.8,8.0,,,26.0,,1991,8
BAY,NAN,1991-09-06,,7.7,8.0,0.375,0.9,25.0,,1991,9
BAY,NAN,1991-09-13,,8.2,8.0,0.2,0.37,22.5,,1991,9
BAY,NAN,1991-09-23,1.8,8.5,8.0,0.31,0.52,20.0,,1991,9
BAY,NAN,1991-10-04,3.5,7.7,7.5,0.28,0.7,21.0,,1991,10
BAY,NAN,1991-10-17,9.0,9.7,7.5,0.2,0.65,13.0,,1991,10
BAY,NAN,1991-10-31,2.5,9.2,7.5,,1.5,13.0,,1991,10
BAY,NAN,1991-11-07,4.7,10.2,7.7,0.25,0.75,13.0,,1991,11
BAY,NAN,1991-11-14,6.2,11.3,7.0,0.15,0.8,12.0,,1991,11
BAY,NAN,1991-11-21,2.6,9.1,7.0,0.15,0.85,17.0,,1991,11
BAY,NAN,1991-11-29,3.3,10.8,7.5,0.25,0.6,12.0,,1991,11
BAY,NAN,1991-12-09,2.0,10.4,7.5,0.15,0.25,10.0,,1991,12
BAY,NAN,1991-12-20,1.4,15.1,8.0,0.2,0.3,2.0,,1991,12
BAY,NAN,1991-12-27,2.9,11.6,7.5,0.35,0.49,7.0,,1991,12
BAY,NAN,1992-01-03,2.0,11.8,7.5,0.28,0.45,10.0,,1992,1
BAY,NAN,1992-01-09,2.2,11.3,7.5,0.3,0.99,7.5,,1992,1
BAY,NAN,1992-01-20,1.4,12.6,7.0,0.2,0.58,2.0,,1992,1
BAY,NAN,1992-01-30,1.6,11.6,7.0,0.25,0.48,6.0,,1992,1
BAY,NAN,1992-02-10,2.4,14.2,7.0,0.25,0.3,3.0,,1992,2
BAY,NAN,1992-02-17,2.0,11.1,7.0,0.15,0.68,10.0,,1992,2
BAY,NAN,1992-02-23,2.4,10.0,7.5,0.15,0.68,12.5,,1992,2
BAY,NAN,1992-03-02,2.9,11.3,8.0,0.2,0.8,13.0,,1992,3
BAY,NAN,1992-03-09,3.5,10.0,7.5,0.25,0.75,16.0,,1992,3
BAY,NAN,1992-03-16,2.8,,7.0,0.15,0.48,3.0,,1992,3
BAY,NAN,1992-03-23,2.9,11.6,7.5,0.05,0.35,3.0,,1992,3
BAY,NAN,1992-04-06,3.0,11.0,7.5,0.25,0.42,9.0,,1992,4
BAY,NAN,1992-04-13,3.8,10.6,7.5,0.1,0.5,13.0,,1992,4
BAY,NAN,1992-04-20,4.7,9.4,7.0,0.2,0.78,17.0,,1992,4
BAY,NAN,1992-04-27,3.7,9.6,7.0,0.35,0.65,14.0,,1992,4
BAY,NAN,1992-05-05,3.8,8.9,7.5,0.2,0.6,15.5,,1992,5
BAY,NAN,1992-05-11,4.2,9.2,7.5,0.3,0.7,17.5,,1992,5
BAY,NAN,1992-05-18,3.9,9.0,7.5,0.3,0.65,,,1992,5
BAY,NAN,1992-06-01,5.0,9.4,7.0,0.4,0.9,20.0,,1992,6
BAY,NAN,1992-06-08,4.3,7.9,7.0,0.4,1.05,27.5,,1992,6
BAY,NAN,1992-06-15,5.1,7.8,8.0,0.4,0.8,25.0,,1992,6
BAY,NAN,1992-06-22,4.7,9.0,7.5,0.45,0.68,19.0,,1992,6
BAY,NAN,1992-06-29,4.5,0.8,7.5,0.4,0.8,26.0,,1992,6
BAY,NAN,1992-07-06,4.3,7.5,7.5,0.45,1.0,25.0,,1992,7
BAY,NAN,1992-07-13,5.1,7.3,7.5,0.35,0.95,28.5,,1992,7
BAY,NAN,1992-07-27,5.1,7.6,8.0,0.35,0.95,28.0,,1992,7
BAY,NAN,1992-08-03,4.5,8.0,8.0,0.3,0.85,26.0,,1992,8
BAY,NAN,1992-08-07,4.7,8.0,8.0,0.33,0.6,23.0,,1992,8
BAY,NAN,1992-08-14,4.7,7.1,7.5,0.4,0.95,24.5,,1992,8
BAY,NAN,1992-08-23,3.9,8.5,8.0,0.4,0.8,24.5,,1992,8
BAY,NAN,1992-08-31,4.3,7.7,7.5,0.3,1.0,23.0,,1992,8
BAY,NAN,1992-09-14,4.8,9.2,8.0,0.38,0.38,19.5,,1992,9
BAY,NAN,1992-09-20,4.3,7.6,7.5,0.35,0.8,23.5,,1992,9
BAY,NAN,1992-09-27,5.4,9.8,8.0,0.25,0.45,24.0,,1992,9
BAY,NAN,1992-10-05,3.9,9.2,7.5,0.1,0.15,16.0,,1992,10
BAY,NAN,1992-10-19,4.1,9.8,7.5,0.1,1.0,12.0,,1992,10
BAY,NAN,1992-10-26,4.2,10.6,7.0,0.3,0.63,12.5,,1992,10
BAY,NAN,1992-11-02,3.4,10.6,7.5,0.35,0.65,16.5,,1992,11
BAY,NAN,1992-11-09,1.7,11.3,7.5,,0.4,9.0,,1992,11
BAY,NAN,1992-11-16,3.9,11.0,7.5,0.4,0.55,7.5,,1992,11
BAY,NAN,1992-11-23,3.9,9.0,7.85,0.25,0.85,18.5,,1992,11
BAY,NAN,1992-11-30,3.7,10.9,7.5,0.55,0.7,9.0,,1992,11
BAY,NAN,1992-12-17,4.1,10.8,7.0,0.15,0.5,12.0,,1992,12
BAY,NAN,1992-12-20,3.8,10.1,7.0,0.25,0.85,10.5,,1992,12
BAY,NAN,1992-12-27,4.7,13.2,7.0,0.25,0.45,5.5,,1992,12
BAY,NAN,1993-01-04,3.7,11.0,7.0,0.35,0.5,8.0,,1993,1
BAY,NAN,1993-01-11,3.5,11.9,7.0,0.25,0.25,9.0,,1993,1
BAY,NAN,1993-01-24,3.3,10.5,7.0,0.3,0.95,10.5,,1993,1
BAY,NAN,1993-02-01,2.9,12.0,7.0,0.2,0.85,6.0,,1993,2
BAY,NAN,1993-02-08,3.4,12.6,7.0,0.1,0.3,5.0,,1993,2
BAY,NAN,1993-02-16,3.5,12.4,7.0,0.3,0.75,8.0,,1993,2
BAY,NAN,1993-02-22,2.9,12.7,7.0,0.1,0.85,8.0,,1993,2
BAY,NAN,1993-03-08,3.9,10.7,7.0,0.1,1.15,10.0,,1993,3
BAY,NAN,1993-03-15,3.4,12.8,7.0,0.5,1.7,2.5,,1993,3
BAY,NAN,1993-03-22,3.3,11.2,7.0,0.15,0.4,10.0,,1993,3
BAY,NAN,1993-03-29,3.0,10.0,7.0,0.5,0.7,14.5,,1993,3
BAY,NAN,1993-04-01,2.9,9.5,,0.55,3.1,17.5,,1993,4
BAY,NAN,1993-04-05,2.5,10.0,7.0,0.35,0.8,10.0,,1993,4
BAY,NAN,1993-04-12,2.5,9.7,7.0,0.3,1.0,15.5,,1993,4
BAY,NAN,1993-04-19,3.0,10.0,7.0,0.3,1.15,14.5,,1993,4
BAY,NAN,1993-04-26,3.4,8.7,7.0,0.3,1.2,19.0,,1993,4
BAY,NAN,1993-05-10,3.2,8.0,7.0,0.4,0.85,21.0,,1993,5
BAY,NAN,1993-05-17,3.9,8.0,7.0,0.5,1.0,24.0,,1993,5
BAY,NAN,1993-05-24,2.9,9.0,7.0,0.3,0.85,20.0,,1993,5
BAY,NAN,1993-06-07,3.7,,7.0,0.45,0.75,23.0,,1993,6
BAY,NAN,1993-06-14,3.9,8.1,7.0,0.45,0.45,21.5,,1993,6
BAY,NAN,1993-06-21,3.8,7.2,7.0,0.55,1.0,26.5,,1993,6
BAY,NAN,1993-06-28,3.9,7.1,7.0,0.55,0.8,26.5,,1993,6
BAY,NAN,1993-07-05,,7.4,7.5,0.55,0.8,30.0,,1993,7
BAY,NAN,1993-07-19,4.2,7.3,7.5,0.45,0.75,27.0,,1993,7
BAY,NAN,1993-07-26,,7.5,7.5,0.5,0.7,28.0,,1993,7
BAY,NAN,1993-08-02,3.9,8.0,8.0,0.4,0.8,26.5,,1993,8
BAY,NAN,1993-08-09,3.5,9.1,8.0,0.3,0.55,25.5,,1993,8
BAY,NAN,1993-09-06,,7.2,,0.35,0.85,25.5,,1993,9
BAY,NAN,1993-09-13,,7.8,7.0,0.2,0.75,24.0,,1993,9
BAY,NAN,1993-09-20,,8.5,8.0,0.2,0.6,21.5,,1993,9
BAY,NAN,1993-09-27,1.8,7.2,7.9,0.4,0.95,24.5,,1993,9
BAY,NAN,1993-10-04,,9.3,8.3,0.35,0.65,19.0,,1993,10
BAY,NAN,1993-10-12,1.5,8.8,7.8,0.3,0.5,16.5,,1993,10
BAY,NAN,1993-10-18,1.5,8.8,7.7,0.35,0.75,18.0,,1993,10
BAY,NAN,1993-10-25,1.8,10.6,8.4,0.4,0.6,15.6,,1993,10
BAY,NAN,1993-11-08,1.5,8.2,7.5,0.35,0.55,9.8,,1993,11
BAY,NAN,1993-11-15,1.4,9.6,7.9,0.4,0.8,17.3,,1993,11
BAY,NAN,1993-11-29,1.5,9.4,7.1,0.2,0.55,12.1,,1993,11
BAY,NAN,1993-12-06,1.5,9.8,7.4,0.25,0.75,10.5,,1993,12
BAY,NAN,1993-12-13,1.5,13.0,7.6,0.25,0.45,1.3,,1993,12
BAY,NAN,1993-12-28,1.5,12.1,7.1,0.3,0.7,3.8,,1993,12
BAY,NAN,1995-01-16,3.0,8.5,7.4,0.25,0.85,13.5,,1995,1
BAY,NAN,1995-01-23,3.0,10.75,7.1,0.2,0.7,4.5,,1995,1
BAY,NAN,1995-02-13,3.0,12.5,6.8,0.2,0.25,2.0,,1995,2
BAY,NAN,1995-03-06,2.4,9.3,7.1,0.2,0.2,9.5,,1995,3
BAY,NAN,1995-03-13,2.4,9.9,6.9,0.28,0.65,11.5,,1995,3
BAY,NAN,1995-03-20,2.8,8.9,7.1,0.35,0.45,12.5,,1995,3
BAY,NAN,1995-03-27,2.4,9.0,7.1,0.25,0.45,11.0,,1995,3
BAY,NAN,1995-04-03,2.4,9.3,7.1,0.4,0.55,11.5,,1995,4
BAY,NAN,1995-04-10,3.2,8.5,7.1,0.25,0.7,15.0,,1995,4
BAY,NAN,1995-04-18,3.0,9.0,7.1,0.25,0.5,16.0,,1995,4
BAY,NAN,1995-04-24,3.0,9.7,7.4,0.25,0.55,12.5,,1995,4
BAY,NAN,1995-05-01,3.2,8.9,7.2,0.3,0.6,15.0,,1995,5
BAY,NAN,1995-05-15,3.3,6.8,6.8,0.3,0.55,21.5,,1995,5
BAY,NAN,1995-05-22,3.3,6.8,6.8,0.3,0.55,21.5,,1995,5
BAY,NAN,1995-05-29,3.5,8.5,7.5,0.4,0.4,22.0,,1995,5
BAY,NAN,1995-06-05,4.0,7.8,7.6,0.3,0.3,25.0,,1995,6
BAY,NAN,1995-06-12,3.5,7.7,7.9,0.4,0.9,26.5,,1995,6
BAY,NAN,1995-06-19,3.2,7.7,8.0,0.4,0.55,25.0,,1995,6
BAY,NAN,1995-06-26,4.0,8.8,8.3,0.5,0.8,28.5,,1995,6
BAY,NAN,1995-07-03,4.0,8.0,,0.45,0.8,26.0,,1995,7
BAY,NAN,1995-07-10,4.0,7.0,7.9,0.35,0.7,26.0,,1995,7
BAY,NAN,1995-07-17,4.0,7.0,8.0,0.45,1.0,30.0,,1995,7
BAY,NAN,1995-07-24,4.5,7.2,8.4,0.55,0.9,32.0,,1995,7
BAY,NAN,1995-07-31,4.5,7.6,8.1,0.5,0.8,29.5,,1995,7
BAY,NAN,1995-08-07,4.5,8.7,8.2,0.5,0.6,24.0,,1995,8
BAY,NAN,1995-08-22,5.5,7.4,8.8,0.3,0.5,25.0,,1995,8
BAY,NAN,1995-08-29,4.5,9.9,8.7,0.35,0.65,25.5,,1995,8
BAY,NAN,1995-09-05,4.8,10.5,9.0,0.3,0.75,26.0,,1995,9
BAY,NAN,1995-09-12,4.5,10.4,9.2,0.3,0.7,24.5,,1995,9
BAY,NAN,1995-09-28,4.8,9.5,8.7,0.3,0.7,21.0,,1995,9
BAY,NAN,1995-10-05,4.4,9.9,7.2,0.3,0.45,15.5,,1995,10
BAY,NAN,1995-10-06,5.0,8.9,8.5,0.45,1.15,24.5,,1995,10
BAY,NAN,1995-10-11,2.4,8.69,7.2,0.3,0.75,17.5,,1995,10
BAY,NAN,1995-10-20,2.2,9.71,7.6,0.35,0.73,15.0,,1995,10
BAY,NAN,1995-10-23,4.5,11.6,9.0,0.4,0.8,18.5,,1995,10
BAY,NAN,1995-10-26,2.8,8.15,6.7,0.38,0.75,19.0,,1995,10
BAY,NAN,1995-10-30,4.5,9.9,8.5,0.45,0.75,14.0,,1995,10
BAY,NAN,1995-11-06,4.0,11.8,8.5,0.55,0.55,9.5,,1995,11
BAY,NAN,1995-11-13,4.5,11.3,8.1,0.55,0.7,9.5,,1995,11
BAY,NAN,1995-11-20,4.0,11.8,8.4,0.55,0.55,8.0,,1995,11
BAY,NAN,1995-11-27,4.0,9.5,8.1,0.75,0.75,10.0,,1995,11
BAY,NAN,1995-12-11,,,,,,,,1995,12
BAY,NAN,1996-01-22,4.0,11.7,7.4,0.4,0.55,4.0,,1996,1
BAY,NAN,1996-01-29,3.5,11.2,7.2,0.35,0.65,4.0,,1996,1
BAY,NAN,1996-02-12,3.5,10.8,7.1,0.35,0.6,5.0,,1996,2
BAY,NAN,1996-02-26,3.0,8.7,7.1,0.2,0.75,10.5,,1996,2
BAY,NAN,1996-03-04,3.0,11.5,7.4,0.3,0.45,3.5,,1996,3
BAY,NAN,1996-03-11,,,,0.05,0.05,,,1996,3
BAY,NAN,1996-03-18,3.0,10.1,7.0,0.4,0.45,7.5,,1996,3
BAY,NAN,1996-03-25,3.0,10.0,7.2,0.35,0.7,10.0,,1996,3
BAY,NAN,1996-04-08,3.0,10.7,7.3,0.35,0.55,8.0,,1996,4
BAY,NAN,1996-04-22,3.0,9.2,8.2,0.4,0.95,21.0,,1996,4
BAY,NAN,1996-04-29,3.0,8.9,8.0,0.45,0.85,18.0,,1996,4
BAY,NAN,1996-05-13,3.0,9.2,8.1,0.3,0.7,17.0,,1996,5
BAY,NAN,1996-05-20,3.0,9.0,8.8,0.4,0.75,28.0,,1996,5
BAY,NAN,1996-05-27,3.0,9.6,8.6,0.25,0.6,19.0,,1996,5
BAY,NAN,1996-06-03,3.0,8.7,8.5,0.35,0.5,17.0,,1996,6
BAY,NAN,1996-06-10,3.0,8.0,8.1,0.45,1.02,24.0,,1996,6
BAY,NAN,1996-06-17,3.0,8.8,8.4,0.45,0.75,27.0,,1996,6
BAY,NAN,1996-06-24,3.0,8.0,8.6,0.55,0.8,26.5,,1996,6
BAY,NAN,1996-08-02,2.5,6.4,7.3,0.4,0.8,26.0,,1996,8
BAY,NAN,1996-08-11,3.1,,7.6,0.3,0.4,28.5,,1996,8
BAY,NAN,1996-08-18,3.0,4.65,7.3,0.3,0.68,27.5,,1996,8
BAY,NAN,1996-09-01,2.8,2.0,7.4,0.28,0.4,25.0,,1996,9
BAY,NAN,1996-09-15,3.0,2.0,,0.3,0.8,23.5,,1996,9
BAY,NAN,1996-09-22,3.1,2.0,7.4,0.4,0.9,22.0,,1996,9
BAY,NAN,1996-09-28,3.2,1.7,7.5,0.43,0.88,23.0,,1996,9
BAY,NAN,1996-10-05,4.4,9.9,7.2,0.3,0.45,15.5,,1996,10
BAY,NAN,1996-10-11,2.4,8.69,7.2,0.3,0.75,17.5,,1996,10
BAY,NAN,1996-10-20,2.2,9.71,7.6,0.35,0.73,15.0,,1996,10
BAY,NAN,1996-10-26,2.8,8.15,6.7,0.38,0.75,19.0,,1996,10
BAY,NAN,1996-11-03,2.0,6.5,6.8,0.48,0.58,10.1,,1996,11
BAY,NAN,1996-11-12,1.9,11.43,7.1,0.45,0.55,6.2,,1996,11
BAY,NAN,1996-11-17,1.8,11.8,6.8,0.28,0.3,9.1,,1996,11
BAY,NAN,1996-12-01,1.9,10.9,6.9,0.4,0.6,11.0,,1996,12
BAY,NAN,1996-12-08,1.6,11.2,6.9,0.4,0.65,9.1,,1996,12
BAY,NAN,1996-12-21,1.8,12.25,6.9,0.31,0.61,5.21,,1996,12
BAY,NAN,1997-01-05,2.0,9.2,6.7,0.2,0.7,13.5,,1997,1
BAY,NAN,1997-01-19,1.3,13.3,7.0,0.3,0.3,0.0,,1997,1
BAY,NAN,1997-02-01,1.5,10.9,6.6,2.5,3.5,10.1,,1997,2
BAY,NAN,1997-02-15,1.3,10.55,6.6,0.3,0.6,8.2,,1997,2
BAY,NAN,1997-03-03,1.8,9.45,6.9,0.3,0.54,14.1,,1997,3
BAY,NAN,1997-03-15,1.2,10.2,6.5,0.2,0.52,13.2,,1997,3
BAY,NAN,1997-04-13,1.2,9.8,6.9,0.28,0.74,17.1,,1997,4
BAY,NAN,1997-04-19,1.3,10.8,6.7,0.2,0.49,11.0,,1997,4
BAY,NAN,1997-04-26,1.1,10.1,6.8,0.25,0.55,15.5,,1997,4
BAY,NAN,1997-05-04,1.1,9.73,6.5,0.3,0.88,18.0,,1997,5
BAY,NAN,1997-05-12,1.5,9.5,7.3,0.3,0.67,21.0,,1997,5
BAY,NAN,1997-05-16,1.3,10.2,6.6,0.35,0.7,20.5,,1997,5
